"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,7.33669949969432,0.705,0.009,0,"Alveolar macrophages","DPP6"
0,4.8646377647071,0.773,0.08,0,"Alveolar macrophages","ARMH4"
0,6.12101930936162,0.716,0.025,0,"Alveolar macrophages","MXRA8"
0,4.03599778882164,0.83,0.152,0,"Alveolar macrophages","COL4A3"
0,5.25759502558384,0.716,0.047,0,"Alveolar macrophages","ARHGAP28"
0,6.50015082506534,0.682,0.017,0,"Alveolar macrophages","TNNT2"
0,6.46577413852645,0.682,0.024,0,"Alveolar macrophages","F3"
0,4.70187256309742,0.716,0.063,0,"Alveolar macrophages","CDC14A"
0,4.74860233386053,0.716,0.064,0,"Alveolar macrophages","SYNPO"
0,3.6577639398242,0.898,0.248,0,"Alveolar macrophages","NEBL"
0,4.26259317309737,0.739,0.09,0,"Alveolar macrophages","SRGAP2C"
0,7.05498248600407,0.659,0.015,0,"Alveolar macrophages","LINC00839"
0,3.94841211165584,0.739,0.098,0,"Alveolar macrophages","RERG"
0,6.50913905538518,0.648,0.01,0,"Alveolar macrophages","CRB2"
0,4.17007978715618,0.705,0.07,0,"Alveolar macrophages","NES"
0,3.45735479414697,0.773,0.139,0,"Alveolar macrophages","ARHGEF3"
0,3.64385425138433,0.761,0.135,0,"Alveolar macrophages","RIPOR1"
0,7.77144250227103,0.625,0.006,0,"Alveolar macrophages","WT1-AS"
0,2.97241016752748,0.818,0.201,0,"Alveolar macrophages","MYL9"
0,8.60005669955573,0.614,0.003,0,"Alveolar macrophages","CR1"
0,4.15327778586259,0.636,0.025,0,"Alveolar macrophages","SULF1"
0,1.79594961385503,0.693,0.084,0,"Alveolar macrophages","CLDN5"
0,4.50317837466741,0.682,0.075,0,"Alveolar macrophages","TMEM150C"
0,2.31375306589871,0.898,0.291,0,"Alveolar macrophages","VIM"
0,2.75943252386347,0.818,0.215,0,"Alveolar macrophages","GMDS"
0,2.73348669009428,0.773,0.174,0,"Alveolar macrophages","SPARC"
0,4.93010041309343,0.625,0.03,0,"Alveolar macrophages","TSPAN2"
0,4.33463045379419,0.705,0.11,0,"Alveolar macrophages","SEMA3B"
0,3.37526431385143,0.875,0.28,0,"Alveolar macrophages","TJP1"
0,5.78482861440236,0.614,0.022,0,"Alveolar macrophages","TPPP3"
0,5.16892470422291,0.636,0.046,0,"Alveolar macrophages","ALS2CL"
0,4.02934724010781,0.682,0.095,0,"Alveolar macrophages","PDLIM2"
0,3.31843758709917,0.75,0.164,0,"Alveolar macrophages","VTI1A"
0,3.45068430952082,0.693,0.108,0,"Alveolar macrophages","MGAT5"
0,4.0580681074292,0.784,0.201,0,"Alveolar macrophages","CDKN1C"
0,4.12983701101173,0.705,0.122,0,"Alveolar macrophages","ITGA3"
0,2.8526903518755,0.852,0.274,0,"Alveolar macrophages","DST"
0,5.37320716083128,0.602,0.026,0,"Alveolar macrophages","NFASC"
0,7.44641959637266,0.58,0.004,0,"Alveolar macrophages","FMN2"
0,3.04872225415648,0.795,0.22,0,"Alveolar macrophages","EPB41L5"
0,5.69335560676821,0.591,0.019,0,"Alveolar macrophages","LRRC2"
0,4.13327604572744,0.625,0.063,0,"Alveolar macrophages","KIRREL1"
0,3.91485143910646,0.648,0.086,0,"Alveolar macrophages","SRGAP1"
0,3.55312631936074,0.727,0.167,0,"Alveolar macrophages","IQGAP2"
0,3.97351906129835,0.659,0.104,0,"Alveolar macrophages","RETREG1"
0,8.77492798520654,0.557,0.004,0,"Alveolar macrophages","CFAP45"
0,3.7238678545328,0.682,0.129,0,"Alveolar macrophages","CBLB"
0,2.76523498233791,0.784,0.239,0,"Alveolar macrophages","ITGB8"
0,2.52453349579276,0.67,0.126,0,"Alveolar macrophages","ITIH5"
0,2.5360793706844,0.761,0.217,0,"Alveolar macrophages","BST2"
0,3.32019515870834,0.705,0.165,0,"Alveolar macrophages","GADD45A"
0,2.65749553047767,0.909,0.37,0,"Alveolar macrophages","THSD7A"
0,3.58527282591596,0.591,0.053,0,"Alveolar macrophages","MAP1B"
0,6.8256010943519,0.545,0.012,0,"Alveolar macrophages","AC109466.1"
0,3.73002448942692,0.625,0.094,0,"Alveolar macrophages","NPAS3"
0,3.34220747776472,0.625,0.096,0,"Alveolar macrophages","SRGAP2"
0,6.17087040219997,0.545,0.016,0,"Alveolar macrophages","AL049838.1"
0,7.05035119084239,0.534,0.008,0,"Alveolar macrophages","TARID"
0,6.73661281713384,0.534,0.009,0,"Alveolar macrophages","TYRO3"
0,3.70578906388447,0.602,0.083,0,"Alveolar macrophages","SRGAP2B"
0,2.71126177387677,0.784,0.265,0,"Alveolar macrophages","SEPTIN11"
0,3.05191231159498,0.705,0.187,0,"Alveolar macrophages","CCDC91"
0,6.09532035144083,0.534,0.017,0,"Alveolar macrophages","CCBE1"
0,2.9705054909289,0.75,0.237,0,"Alveolar macrophages","PARD3B"
0,3.03226833460039,0.648,0.137,0,"Alveolar macrophages","FOXC1"
0,2.44956115270005,0.682,0.173,0,"Alveolar macrophages","PALLD"
0,4.58458393048098,0.534,0.027,0,"Alveolar macrophages","SNCA"
0,3.48105916201082,0.614,0.107,0,"Alveolar macrophages","CCN2"
0,7.25867550900943,0.511,0.007,0,"Alveolar macrophages","TNNI1"
0,3.26250381547355,0.807,0.304,0,"Alveolar macrophages","GOLIM4"
0,4.61332267322766,0.523,0.022,0,"Alveolar macrophages","PTGER4"
0,2.94334182918832,0.795,0.295,0,"Alveolar macrophages","IGFBP2"
0,13.0352008842081,0.5,0,0,"Alveolar macrophages","DDN"
0,3.82737155523607,0.568,0.08,0,"Alveolar macrophages","CERS6"
0,2.44886365357754,0.75,0.264,0,"Alveolar macrophages","UACA"
0,4.03031335328499,0.557,0.073,0,"Alveolar macrophages","KLHL42"
0,2.00539267896297,0.705,0.229,0,"Alveolar macrophages","TIMP2"
0,9.57315799149885,0.477,0.001,0,"Alveolar macrophages","ADAMTS19"
0,4.88682150514028,0.511,0.036,0,"Alveolar macrophages","CA10"
0,8.62397185435868,0.477,0.002,0,"Alveolar macrophages","APOD"
0,3.12371844281127,0.523,0.051,0,"Alveolar macrophages","ROBO2"
0,2.20786565354137,0.727,0.256,0,"Alveolar macrophages","PDLIM5"
0,7.38144623357864,0.477,0.009,0,"Alveolar macrophages","AXDND1"
0,2.82980742168116,0.625,0.157,0,"Alveolar macrophages","COL4A4"
0,1.79886615225103,0.67,0.208,0,"Alveolar macrophages","LGALS1"
0,5.15357698164326,0.489,0.027,0,"Alveolar macrophages","NECAB1"
0,1.9399159968277,0.841,0.381,0,"Alveolar macrophages","ANXA2"
0,5.83459906287608,0.477,0.02,0,"Alveolar macrophages","PLTP"
0,2.52044155081724,0.648,0.196,0,"Alveolar macrophages","P3H2"
0,2.38341675375463,0.682,0.232,0,"Alveolar macrophages","FRY"
0,2.08295401140562,0.636,0.187,0,"Alveolar macrophages","VAMP5"
0,3.58850366442768,0.534,0.087,0,"Alveolar macrophages","DOCK5"
0,6.39062068983636,0.455,0.008,0,"Alveolar macrophages","KLK6"
0,5.30731777967409,0.466,0.02,0,"Alveolar macrophages","PARD6G"
0,3.27621447082287,0.545,0.102,0,"Alveolar macrophages","CMYA5"
0,2.90074515369917,0.636,0.194,0,"Alveolar macrophages","MIB1"
0,9.33859831513651,0.443,0.001,0,"Alveolar macrophages","PHYHIP"
0,5.49107174074847,0.455,0.014,0,"Alveolar macrophages","TENM2"
0,2.98765955214363,0.591,0.15,0,"Alveolar macrophages","PDE4DIP"
0,3.13575000739871,0.534,0.094,0,"Alveolar macrophages","GPC6"
0,3.8596549876387,0.5,0.06,0,"Alveolar macrophages","PMEPA1"
0,2.25210117259539,0.773,0.333,0,"Alveolar macrophages","MYH9"
0,2.45758609685916,0.659,0.22,0,"Alveolar macrophages","PHACTR4"
0,4.72499293796091,0.477,0.039,0,"Alveolar macrophages","GAS1"
0,3.53121362546529,0.523,0.087,0,"Alveolar macrophages","PAK1"
0,2.53801439712268,0.659,0.224,0,"Alveolar macrophages","SORT1"
0,5.3608661860808,0.455,0.02,0,"Alveolar macrophages","FAM89A"
0,1.85782105878966,0.636,0.204,0,"Alveolar macrophages","PRKG1"
0,4.63248322153852,0.455,0.024,0,"Alveolar macrophages","KLHL29"
0,1.856556641654,0.602,0.172,0,"Alveolar macrophages","TIMP1"
0,3.84175630773162,0.455,0.025,0,"Alveolar macrophages","SOST"
0,3.01680171539199,0.727,0.299,0,"Alveolar macrophages","ITGAV"
0,3.3419130922241,0.511,0.083,0,"Alveolar macrophages","LARGE1"
0,2.01170531914349,0.761,0.338,0,"Alveolar macrophages","ARHGEF12"
0,10.9704501032427,0.42,0,0,"Alveolar macrophages","AC023154.1"
0,2.57966512035805,0.591,0.171,0,"Alveolar macrophages","NLK"
0,11.1589852298401,0.42,0.001,0,"Alveolar macrophages","CHI3L1"
0,5.44974256651133,0.455,0.037,0,"Alveolar macrophages","IQCJ-SCHIP1"
0,2.93584403288568,0.545,0.127,0,"Alveolar macrophages","ZNRF3"
0,1.71648719524238,0.523,0.106,0,"Alveolar macrophages","TPM2"
0,2.84271668810035,0.602,0.185,0,"Alveolar macrophages","SPATA13"
0,2.33164302419655,0.659,0.246,0,"Alveolar macrophages","CD47"
0,2.55235442494968,0.511,0.098,0,"Alveolar macrophages","CACNB2"
0,2.26350513501726,0.58,0.167,0,"Alveolar macrophages","RNF145"
0,6.01253549419176,0.42,0.008,0,"Alveolar macrophages","RAMP1"
0,5.82381629303179,0.42,0.008,0,"Alveolar macrophages","MRGPRF"
0,2.35048163917541,0.659,0.248,0,"Alveolar macrophages","EIF3M"
0,2.72893240407391,0.92,0.509,0,"Alveolar macrophages","ACTN4"
0,2.11941488284994,0.739,0.329,0,"Alveolar macrophages","VKORC1"
0,2.80069224811237,0.523,0.114,0,"Alveolar macrophages","ADAMTS9"
0,2.52000941152857,0.557,0.148,0,"Alveolar macrophages","MYO1E"
0,2.95968181278825,0.511,0.103,0,"Alveolar macrophages","SERINC5"
0,2.34890676868257,0.568,0.162,0,"Alveolar macrophages","TSC22D3"
0,2.40460924271803,0.659,0.256,0,"Alveolar macrophages","RARRES2"
0,2.97775940079734,0.534,0.131,0,"Alveolar macrophages","VASN"
0,3.69617787148652,0.443,0.041,0,"Alveolar macrophages","FXYD1"
0,3.12422969545474,0.466,0.067,0,"Alveolar macrophages","FIGN"
0,5.03499193096666,0.42,0.021,0,"Alveolar macrophages","WIPF3"
0,3.5044485492588,0.5,0.102,0,"Alveolar macrophages","SBSPON"
0,2.70783060022484,0.523,0.125,0,"Alveolar macrophages","TLE4"
0,2.42845553872794,0.557,0.16,0,"Alveolar macrophages","PARVA"
0,3.10118898016664,0.455,0.059,0,"Alveolar macrophages","F2R"
0,3.80817252408176,0.432,0.037,0,"Alveolar macrophages","UNC5C"
0,1.859126955586,0.534,0.143,0,"Alveolar macrophages","MYLK"
0,2.2429698929949,0.557,0.166,0,"Alveolar macrophages","FRMD3"
0,2.58494934528111,0.852,0.462,0,"Alveolar macrophages","CRIM1"
0,1.8781722416797,0.75,0.364,0,"Alveolar macrophages","CD151"
0,2.8208331477703,0.545,0.159,0,"Alveolar macrophages","DLG2"
0,2.1941924918171,0.511,0.125,0,"Alveolar macrophages","TNS2"
0,3.58337861088227,0.443,0.061,0,"Alveolar macrophages","CLIP4"
0,2.22114719609722,0.545,0.163,0,"Alveolar macrophages","GULP1"
0,4.1134903857353,0.455,0.074,0,"Alveolar macrophages","ARRDC4"
0,2.74870518900022,0.568,0.195,0,"Alveolar macrophages","DAG1"
0,2.24013621617363,0.568,0.195,0,"Alveolar macrophages","NECTIN2"
0,2.00965782218191,0.614,0.244,0,"Alveolar macrophages","GPHN"
0,2.31075806508305,0.534,0.166,0,"Alveolar macrophages","RASSF8"
0,1.90329948793501,0.614,0.247,0,"Alveolar macrophages","CTDSPL"
0,2.20510558006045,0.864,0.499,0,"Alveolar macrophages","BCAM"
0,2.38973473351193,0.455,0.092,0,"Alveolar macrophages","FYN"
0,3.25769068790657,0.5,0.144,0,"Alveolar macrophages","HPGD"
0,2.62686753407954,0.455,0.1,0,"Alveolar macrophages","FLRT3"
0,2.56332685349563,0.477,0.123,0,"Alveolar macrophages","EXPH5"
0,2.42646939472383,0.432,0.079,0,"Alveolar macrophages","C1orf21"
0,1.94402681209978,0.511,0.159,0,"Alveolar macrophages","RRAS"
0,1.58930058909771,0.614,0.266,0,"Alveolar macrophages","FAT1"
0,1.73418195812256,0.58,0.233,0,"Alveolar macrophages","PAM"
0,3.07913512976073,0.432,0.085,0,"Alveolar macrophages","NQO1"
0,1.88337506631562,0.545,0.204,0,"Alveolar macrophages","SLK"
0,3.55053680386968,0.409,0.068,0,"Alveolar macrophages","INTS12"
0,3.97154808802552,0.364,0.023,0,"Alveolar macrophages","ATP10A"
0,2.2282236756146,0.511,0.172,0,"Alveolar macrophages","MYO1B"
0,3.04286987576691,0.42,0.081,0,"Alveolar macrophages","SAMD11"
0,6.88382808550397,0.341,0.003,0,"Alveolar macrophages","LOX"
0,1.90998462340284,0.511,0.174,0,"Alveolar macrophages","TMCO3"
0,2.63802117623209,0.477,0.14,0,"Alveolar macrophages","RCAN1"
0,5.25395188528454,0.341,0.008,0,"Alveolar macrophages","AC008264.2"
0,5.43805799382451,0.341,0.012,0,"Alveolar macrophages","FRMD1"
0,3.81869130842161,0.364,0.037,0,"Alveolar macrophages","CNTN1"
0,2.81413682377131,0.386,0.06,0,"Alveolar macrophages","SULF2"
0,2.24107916203666,0.477,0.152,0,"Alveolar macrophages","SGCB"
0,2.05330757538889,0.477,0.154,0,"Alveolar macrophages","ZSWIM6"
0,2.08065047986516,0.477,0.154,0,"Alveolar macrophages","MYO1D"
0,2.63418705643463,0.42,0.098,0,"Alveolar macrophages","TACC2"
0,2.04883347003534,0.602,0.28,0,"Alveolar macrophages","ARF6"
0,2.2293900382071,0.432,0.111,0,"Alveolar macrophages","PEA15"
0,8.53542667224335,0.318,0.001,0,"Alveolar macrophages","KLK7"
0,4.62274546013617,0.352,0.035,0,"Alveolar macrophages","GPRC5A"
0,2.29277920810503,0.364,0.049,0,"Alveolar macrophages","SEMA3G"
0,1.88307948964701,0.602,0.287,0,"Alveolar macrophages","WASL"
0,2.21799908246862,0.375,0.061,0,"Alveolar macrophages","MSRB3"
0,2.08414607406451,0.477,0.167,0,"Alveolar macrophages","SH3RF1"
0,2.94274354779717,0.386,0.077,0,"Alveolar macrophages","CTNNBIP1"
0,1.28696395970376,0.42,0.111,0,"Alveolar macrophages","ZEB2"
0,2.85582547744396,0.386,0.077,0,"Alveolar macrophages","TMEM98"
0,5.19694862302631,0.318,0.01,0,"Alveolar macrophages","F5"
0,5.24981241655892,0.318,0.012,0,"Alveolar macrophages","TRPC6"
0,8.63777576069947,0.307,0.001,0,"Alveolar macrophages","LMX1B"
0,3.70931100069459,0.341,0.036,0,"Alveolar macrophages","AMIGO2"
0,2.5934272938671,0.375,0.073,0,"Alveolar macrophages","SH3BGRL2"
0,2.2688226994724,0.386,0.084,0,"Alveolar macrophages","EFNB1"
0,2.78234876022588,0.364,0.063,0,"Alveolar macrophages","SIRPA"
0,3.23493439492825,0.33,0.033,0,"Alveolar macrophages","NLRP1"
0,4.43746465478208,0.318,0.021,0,"Alveolar macrophages","C1R"
0,2.19972668570352,0.409,0.113,0,"Alveolar macrophages","B4GAT1"
0,1.82107729030265,0.398,0.105,0,"Alveolar macrophages","FSTL1"
0,1.7356129459049,0.909,0.616,0,"Alveolar macrophages","CD81"
0,2.49132428917849,0.375,0.082,0,"Alveolar macrophages","INF2"
0,6.39733683975149,0.295,0.004,0,"Alveolar macrophages","ZNF804A"
0,1.74580883646113,0.943,0.652,0,"Alveolar macrophages","TMSB4X"
0,2.59313900386608,0.386,0.098,0,"Alveolar macrophages","USP46"
0,3.52006980305396,0.318,0.031,0,"Alveolar macrophages","RGS10"
0,1.39557284044851,0.386,0.101,0,"Alveolar macrophages","BGN"
0,5.24818840360645,0.295,0.011,0,"Alveolar macrophages","IGF1"
0,1.65980736052054,0.364,0.081,0,"Alveolar macrophages","FBXL7"
0,2.03689412201277,0.398,0.118,0,"Alveolar macrophages","TCF7L1"
0,6.31225215053447,0.284,0.004,0,"Alveolar macrophages","TMEM200C"
0,2.38945647702678,0.375,0.096,0,"Alveolar macrophages","GHR"
0,5.25863829046029,0.284,0.009,0,"Alveolar macrophages","AC008415.1"
0,4.08393063150872,0.295,0.023,0,"Alveolar macrophages","FZD2"
0,8.17267710462651,0.273,0.002,0,"Alveolar macrophages","CPXM1"
0,5.07238922571011,0.284,0.013,0,"Alveolar macrophages","ARHGEF26"
0,3.17430189028331,0.33,0.061,0,"Alveolar macrophages","PSD3"
0,5.27188300222077,0.273,0.005,0,"Alveolar macrophages","APLN"
0,3.16850788444159,0.295,0.031,0,"Alveolar macrophages","ANKS1B"
0,5.01958496886912,0.273,0.01,0,"Alveolar macrophages","ABLIM2"
0,5.00732918446034,0.273,0.01,0,"Alveolar macrophages","SMCO3"
0,4.60136855048118,0.273,0.013,0,"Alveolar macrophages","RYR3"
0,8.55220656933177,0.261,0.001,0,"Alveolar macrophages","TRIM54"
0,7.89961187031068,0.261,0.002,0,"Alveolar macrophages","WDR49"
0,2.31572596086714,0.352,0.095,0,"Alveolar macrophages","TUBB2A"
0,4.31286199612879,0.273,0.016,0,"Alveolar macrophages","CTSV"
0,3.54360746941326,0.295,0.038,0,"Alveolar macrophages","ARHGAP19"
0,7.49137502732535,0.261,0.004,0,"Alveolar macrophages","AC006355.2"
0,2.43408662708002,0.341,0.085,0,"Alveolar macrophages","RNF220"
0,3.07678123694586,0.33,0.075,0,"Alveolar macrophages","TMCC3"
0,2.65991052177539,0.307,0.057,0,"Alveolar macrophages","UNC5D"
0,3.69434332862776,0.273,0.024,0,"Alveolar macrophages","GRIK2"
0,6.25267196442506,0.25,0.003,0,"Alveolar macrophages","LINC02149"
0,3.93500352925554,0.273,0.027,0,"Alveolar macrophages","ZBTB7C"
0,2.23089382153658,0.33,0.085,0,"Alveolar macrophages","CTTNBP2"
0,3.56672338479016,0.273,0.03,0,"Alveolar macrophages","CSDC2"
0,1.56325914290088,0.898,0.655,0,"Alveolar macrophages","CALM2"
0,4.11719607038852,0.261,0.019,0,"Alveolar macrophages","BMP2"
0,4.5570450927258,0.25,0.01,0,"Alveolar macrophages","SLC45A1"
0,1.62836090127408,0.795,0.557,0,"Alveolar macrophages","HSP90B1"
0,4.37727072301618,0.25,0.015,0,"Alveolar macrophages","IL1RAP"
0,2.87695271033484,0.284,0.05,0,"Alveolar macrophages","PVR"
0,3.66409370057271,0.261,0.029,0,"Alveolar macrophages","SEZ6L2"
0,3.99679259433188,0.25,0.019,0,"Alveolar macrophages","XKR4"
0,4.20050752494318,0.25,0.023,0,"Alveolar macrophages","GPSM1"
0,1.59593400434149,0.295,0.068,0,"Alveolar macrophages","LTBP4"
0,2.68708311906669,0.295,0.069,0,"Alveolar macrophages","BACE1"
0,1.53817884082791,0.273,0.05,0,"Alveolar macrophages","PDGFRB"
0,3.79642787012843,0.25,0.027,0,"Alveolar macrophages","LOXL1"
0,2.33206460403403,0.261,0.053,0,"Alveolar macrophages","SYNJ2"
0,2.91961036581289,0.25,0.053,0,"Alveolar macrophages","PRDM5"
0,3.20217368904656,0.25,0.053,0,"Alveolar macrophages","MIR503HG"
0,1.36572542543113,0.932,0.788,0,"Alveolar macrophages","S100A6"
0,1.74499028616805,0.955,0.869,0,"Alveolar macrophages","ITM2B"
2.22044604925031e-16,1.47300519104793,0.693,0.344,6.28763707766211e-12,"Alveolar macrophages","CPEB4"
2.22044604925031e-16,1.62266825596005,0.67,0.347,6.28763707766211e-12,"Alveolar macrophages","SPTAN1"
2.22044604925031e-16,2.16568415253965,0.477,0.177,6.28763707766211e-12,"Alveolar macrophages","TUSC3"
2.22044604925031e-16,2.0344230063641,0.443,0.146,6.28763707766211e-12,"Alveolar macrophages","CPNE8"
2.22044604925031e-16,1.89153259777214,0.432,0.141,6.28763707766211e-12,"Alveolar macrophages","DCBLD2"
2.22044604925031e-16,2.28155746897665,0.307,0.077,6.28763707766211e-12,"Alveolar macrophages","MFSD6"
4.44089209850063e-16,0.76493249960257,0.364,0.093,1.25752741553242e-11,"Alveolar macrophages","RAMP3"
4.44089209850063e-16,2.14499522184558,0.375,0.114,1.25752741553242e-11,"Alveolar macrophages","NOTCH2"
6.66133814775094e-16,1.37913199047624,0.705,0.37,1.88629112329863e-11,"Alveolar macrophages","RDX"
6.66133814775094e-16,1.83319489053478,0.568,0.251,1.88629112329863e-11,"Alveolar macrophages","RFC1"
6.66133814775094e-16,2.37076801858582,0.284,0.07,1.88629112329863e-11,"Alveolar macrophages","GPNMB"
6.66133814775094e-16,0.884402027484203,0.92,0.796,1.88629112329863e-11,"Alveolar macrophages","ACTB"
8.88178419700125e-16,1.74593621448334,0.591,0.269,2.51505483106484e-11,"Alveolar macrophages","MTSS1"
8.88178419700125e-16,2.08775530504973,0.5,0.201,2.51505483106484e-11,"Alveolar macrophages","CSRP1"
8.88178419700125e-16,1.83793424961724,0.614,0.319,2.51505483106484e-11,"Alveolar macrophages","H2AFJ"
1.11022302462516e-15,2.21965657669177,0.273,0.065,3.14381853883106e-11,"Alveolar macrophages","ROBO1"
1.55431223447522e-15,2.1022784663824,0.466,0.172,4.40134595436348e-11,"Alveolar macrophages","PWWP3A"
1.77635683940025e-15,1.83723242844995,0.352,0.098,5.03010966212969e-11,"Alveolar macrophages","KLF7"
1.99840144432528e-15,1.44280864174863,0.682,0.345,5.6588733698959e-11,"Alveolar macrophages","PLS3"
2.22044604925031e-15,2.40955740206585,0.477,0.179,6.28763707766211e-11,"Alveolar macrophages","G0S2"
3.99680288865056e-15,1.78932897865124,0.523,0.224,1.13177467397918e-10,"Alveolar macrophages","ARMCX3"
5.77315972805081e-15,0.957408891436557,0.898,0.708,1.63478564019215e-10,"Alveolar macrophages","DSTN"
7.105427357601e-15,1.92455111484146,0.545,0.244,2.01204386485188e-10,"Alveolar macrophages","SEL1L"
7.54951656745106e-15,2.37610034247586,0.261,0.063,2.13779660640512e-10,"Alveolar macrophages","PRKAR2B"
7.7715611723761e-15,1.62205577584831,0.477,0.179,2.20067297718174e-10,"Alveolar macrophages","CDK6"
1.02140518265514e-14,1.52731380786308,0.659,0.36,2.89231305572457e-10,"Alveolar macrophages","HSPA5"
1.06581410364015e-14,1.89727434668105,0.557,0.253,3.01806579727781e-10,"Alveolar macrophages","TNS3"
1.08801856413265e-14,1.57012077083056,0.375,0.114,3.08094216805443e-10,"Alveolar macrophages","SGIP1"
1.19904086659517e-14,1.99144904291308,0.443,0.161,3.39532402193754e-10,"Alveolar macrophages","KCNQ1OT1"
1.46549439250521e-14,2.09603194209718,0.386,0.131,4.14984047125699e-10,"Alveolar macrophages","TRIB2"
2.39808173319034e-14,1.57944496829746,0.534,0.229,6.79064804387508e-10,"Alveolar macrophages","NDRG2"
2.44249065417534e-14,1.89884274307306,0.398,0.135,6.91640078542832e-10,"Alveolar macrophages","TOM1L2"
3.28626015289046e-14,2.35541367498754,0.284,0.075,9.30570287493993e-10,"Alveolar macrophages","SNX25"
3.39728245535298e-14,1.74171391016568,0.341,0.101,9.62008472882303e-10,"Alveolar macrophages","ABRACL"
3.70814490224802e-14,1.49774350230873,0.705,0.442,1.05003539196957e-09,"Alveolar macrophages","CAST"
4.70734562441066e-14,2.02353068233888,0.455,0.183,1.33297906046437e-09,"Alveolar macrophages","BTG3"
5.17363929475323e-14,1.70965946866384,0.534,0.243,1.46501943909527e-09,"Alveolar macrophages","LAMB2"
1.10134124042816e-13,1.54203821086824,0.614,0.311,3.11866799052041e-09,"Alveolar macrophages","FNDC3B"
2.14717132962505e-13,1.99090286308231,0.375,0.129,6.08014505409926e-09,"Alveolar macrophages","TMEM178A"
2.17159623616681e-13,2.40617648149501,0.341,0.11,6.14930906195355e-09,"Alveolar macrophages","LRP11"
2.46025422256935e-13,2.0176877788719,0.318,0.094,6.96670188204962e-09,"Alveolar macrophages","ST6GALNAC6"
2.86215495748365e-13,1.99020100173818,0.409,0.152,8.10476419310646e-09,"Alveolar macrophages","ITGB5"
2.89324120217316e-13,1.42076799801032,0.5,0.205,8.19279111219373e-09,"Alveolar macrophages","THBS1"
2.91544566266566e-13,1.12056717511194,0.432,0.151,8.25566748297035e-09,"Alveolar macrophages","SLC7A8"
3.5349501104065e-13,0.95072909597094,0.875,0.745,1.00099182276381e-08,"Alveolar macrophages","ACTG1"
5.58442181386454e-13,0.663071976841414,0.852,0.504,1.58134072503202e-08,"Alveolar macrophages","IFITM3"
5.96189764223709e-13,2.0831950140194,0.25,0.065,1.68823055535228e-08,"Alveolar macrophages","HPS5"
6.43485265072741e-13,2.37368288801348,0.261,0.071,1.82215722510648e-08,"Alveolar macrophages","ITGA9-AS1"
6.85229650798647e-13,2.1496246095656,0.261,0.07,1.94036480216653e-08,"Alveolar macrophages","BAIAP2"
7.94253551816837e-13,2.66869019482702,0.307,0.097,2.24908778267974e-08,"Alveolar macrophages","TCEAL2"
8.56648085800771e-13,2.27430943144349,0.318,0.1,2.42577038456204e-08,"Alveolar macrophages","ALCAM"
1.13287157432751e-12,1.79716264578743,0.307,0.091,3.20795243702321e-08,"Alveolar macrophages","ST3GAL1"
1.25677246387568e-12,1.13009469197752,0.341,0.103,3.55880258595676e-08,"Alveolar macrophages","SH3BP5"
1.35047528715404e-12,1.78899004022224,0.477,0.207,3.8241408706341e-08,"Alveolar macrophages","AGRN"
1.61315405478035e-12,1.55321635768176,0.568,0.287,4.56796833692152e-08,"Alveolar macrophages","RBMS1"
1.81143988697841e-12,1.43492040127053,0.602,0.309,5.12945432795675e-08,"Alveolar macrophages","FNBP1L"
2.29949392860362e-12,1.98777497335441,0.466,0.206,6.51147695762688e-08,"Alveolar macrophages","SIL1"
2.54196663718176e-12,2.48631858406361,0.261,0.073,7.19808692650759e-08,"Alveolar macrophages","OGFRL1"
2.58282284448796e-12,1.43357992469994,0.636,0.337,7.31377944873657e-08,"Alveolar macrophages","PTBP3"
3.03357339248578e-12,0.44308507661439,0.614,0.242,8.59016977550198e-08,"Alveolar macrophages","PDZK1IP1"
3.7558844923069e-12,1.66985731592511,0.545,0.268,1.06355381168655e-07,"Alveolar macrophages","TEAD1"
4.2845726966334e-12,1.71377247795218,0.477,0.209,1.21326245050568e-07,"Alveolar macrophages","FERMT2"
5.74051917112683e-12,1.39231630602007,0.42,0.159,1.62554281368799e-07,"Alveolar macrophages","MDFIC"
6.77302658402823e-12,1.47713087026659,0.432,0.165,1.91791793779927e-07,"Alveolar macrophages","NR2F1"
8.31312796378825e-12,2.01612559998404,0.318,0.104,2.35402844550592e-07,"Alveolar macrophages","MCC"
9.24194054618965e-12,2.45441166022672,0.261,0.076,2.61704030446452e-07,"Alveolar macrophages","NDN"
1.22037935312846e-11,1.41271250709233,0.341,0.112,3.45574821425387e-07,"Alveolar macrophages","NPR1"
1.35111921650832e-11,1.40439601614437,0.58,0.309,3.82596428538662e-07,"Alveolar macrophages","CD2AP"
1.37829747615115e-11,1.42756940302894,0.636,0.346,3.9029249632172e-07,"Alveolar macrophages","SDC4"
1.61304303247789e-11,1.71280184565132,0.295,0.093,4.56765395506764e-07,"Alveolar macrophages","TSHZ1"
1.88751236862572e-11,1.58858214315157,0.364,0.132,5.34486877423745e-07,"Alveolar macrophages","VWA1"
2.13304929275182e-11,1.12729426162911,0.773,0.534,6.04015568228533e-07,"Alveolar macrophages","HMGN3"
2.26481056131433e-11,1.30222045582499,0.443,0.178,6.4132640664738e-07,"Alveolar macrophages","NPR3"
2.46880293985896e-11,1.11348960547798,0.705,0.433,6.99090928479862e-07,"Alveolar macrophages","LEPROT"
